Sex,How Often Shower,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,Recycles_Paper,Recycles_Plastic,Recycles_Glass,Recycles_Metal,Cooking_Stove,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Body Type_normal,Body Type_obese,Body Type_overweight,Body Type_underweight,Diet_omnivore,Diet_pescatarian,Diet_vegan,Diet_vegetarian,Heating Energy Source_coal,Heating Energy Source_electricity,Heating Energy Source_natural gas,Heating Energy Source_wood,Transport_private,Transport_public,Transport_walk/bicycle,Vehicle Type_diesel,Vehicle Type_electric,Vehicle Type_hybrid,Vehicle Type_lpg,Vehicle Type_none,Vehicle Type_petrol,Social Activity_never,Social Activity_often,Social Activity_sometimes,Waste Bag Size_extra large,Waste Bag Size_large,Waste Bag Size_medium,Waste Bag Size_small,CarbonEmission_log
1,0,192,1,722,7,14,40,15,0,1701,1,1,0,1,1,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.43955930913332
1,2,106,0,8866,5,16,32,9,2,2383,1,1,1,0,1,1,1,1,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,7.776535028185241
1,1,261,1,1569,4,19,3,23,1,1467,0,0,1,1,0,0,1,1,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,7.291656209174461
0,0,122,3,1430,1,4,20,10,2,2715,0,0,0,0,0,1,0,1,1,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.906915488678587
1,0,99,1,5320,3,6,30,23,2,2499,1,0,0,0,0,1,0,1,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,7.824046010856292
1,0,143,1,24,2,9,2,24,2,1100,1,1,0,0,0,0,1,1,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.00397413672268
1,0,266,3,93,4,7,32,20,0,2773,1,1,1,0,1,1,1,1,1,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,7.928045600874777
1,1,295,1,2767,1,3,41,19,0,2158,0,0,1,0,1,0,1,0,0,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,7.677400430514807
0,2,166,1,6,6,22,8,21,2,1681,1,1,0,1,1,0,1,1,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.427738840532894
1,3,231,3,652,3,14,0,18,1,2629,1,1,0,0,0,0,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.874739125171811
1,1,68,3,973,3,24,15,21,2,2421,0,0,0,1,1,0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,7.792348924113037
0,3,223,2,7779,5,1,27,1,1,4145,0,1,1,1,0,0,1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,8.329899292995725
1,2,247,2,1320,2,22,9,23,2,1269,1,0,1,1,0,1,1,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.146772179452637
0,0,66,0,32,5,21,38,10,2,2117,0,0,0,0,0,0,0,1,1,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.658227526161352
1,0,95,3,217,5,12,21,19,2,2359,1,1,0,1,1,0,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.7664168980196555
0,2,147,3,1760,2,14,15,7,0,2477,1,1,1,0,1,1,0,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.815207062189088
1,1,80,3,7793,2,22,20,19,0,4383,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,8.385716828627851
1,3,161,3,3818,2,0,26,7,1,3562,1,1,0,1,0,1,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,8.178358165605836
1,2,189,3,2791,5,19,22,0,1,2610,1,1,1,0,0,0,1,1,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,7.8674885686991285
0,2,155,1,3238,3,22,49,23,1,3872,0,0,0,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,8.261784679514752
0,2,139,3,76,2,22,20,20,0,3406,0,0,0,0,1,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,8.133587417660966
0,0,52,2,71,3,13,44,19,2,2237,0,0,1,0,1,0,0,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.71333788887187
0,0,171,3,5945,7,17,50,1,2,6260,1,0,1,0,1,0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,8.74209519574531
1,2,194,3,64,6,24,2,7,2,2639,0,1,0,1,1,1,1,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,7.878534196140362
1,0,200,3,93,6,17,26,8,2,2005,0,1,1,1,0,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.603897968521881
0,2,289,2,48,6,9,8,20,2,2199,0,1,1,0,0,0,0,0,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.696212639346407
0,3,238,2,55,6,18,30,4,2,2009,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,7.605890001053122
1,3,283,2,9707,1,6,2,10,0,1451,1,1,0,0,0,1,0,1,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,7.280697195384741
1,1,238,2,15,3,7,31,24,0,2024,1,1,0,1,0,0,1,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.613324979540639
0,1,94,0,1104,6,13,22,9,2,1298,0,0,0,1,1,0,0,1,1,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,7.1693500166706
1,0,292,3,966,1,3,4,22,1,2525,0,0,1,0,1,0,1,1,1,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,7.8343923029104365
0,3,94,3,1,4,24,50,16,1,3967,1,1,0,1,0,1,1,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,8.286017468404763
1,1,75,1,9590,4,20,18,15,1,3771,0,0,1,0,1,1,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,8.235360643753348
1,2,100,2,1786,5,7,9,17,1,1897,1,1,1,0,1,0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,7.5485559791698735
1,0,247,1,1114,5,0,48,9,2,1581,1,1,1,1,0,1,1,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,7.366445148327599
0,1,72,1,20,4,0,47,21,0,2040,1,1,0,1,0,1,1,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.621195162809845
0,3,199,0,1942,4,11,28,11,2,1422,1,0,1,0,1,0,0,1,1,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,7.260522598089852
1,3,283,0,83,6,20,28,13,1,1665,0,1,0,1,0,0,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,7.418180822726788
1,0,213,0,7328,3,24,24,23,0,1287,1,0,0,1,0,0,1,1,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,7.160845906664299
1,2,190,2,1834,1,12,37,17,1,2064,0,0,1,0,1,1,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.632885505395133
1,2,165,1,526,6,11,0,12,2,1655,0,1,0,0,1,0,1,1,1,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,7.412160334945205
1,0,133,0,1415,6,22,30,0,1,1629,0,1,1,1,1,0,0,1,1,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,7.396335293800808
1,2,150,0,4667,1,4,45,2,2,2227,0,1,0,1,0,0,0,1,1,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,7.708859601047175
1,1,142,3,6614,2,3,50,8,0,3962,1,0,0,1,0,1,0,1,1,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,8.284756593190435
1,1,276,3,98,3,5,41,22,0,3112,0,1,1,1,0,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,8.043342170441608
1,0,151,1,1318,7,4,29,19,1,2017,1,1,0,0,1,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,7.609862200913554
0,1,181,3,7206,1,12,40,1,0,4874,1,0,1,0,1,0,0,1,1,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,8.491875383431948
1,3,72,3,1,4,15,14,5,1,2101,1,1,0,1,1,0,1,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.650644551436897
1,3,234,1,4521,5,17,0,16,1,2651,1,0,1,1,1,1,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,7.883069351305753
0,0,80,3,345,2,3,21,19,1,2699,1,0,1,1,0,1,1,0,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,7.90100705199242
0,2,87,1,48,5,14,31,5,2,1266,1,1,1,1,1,0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,7.144407180321139
1,2,209,0,399,2,22,30,11,1,1444,1,0,0,1,0,1,0,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,7.275864600546533
1,3,244,0,966,5,13,17,8,0,1658,1,0,1,1,1,0,1,1,1,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,7.413970290190444
0,0,191,2,27,1,23,33,21,0,1740,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.462214939768189
1,0,166,1,87,5,2,36,11,1,1165,1,1,0,0,1,1,0,1,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.061334366910438
0,3,296,1,1009,7,15,33,10,1,2934,1,1,0,1,1,1,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,7.984462732262196
0,3,214,0,514,2,0,24,15,1,1932,0,1,0,0,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.566828479208331
1,3,50,1,1627,3,10,4,3,2,1059,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,6.966024187106113
1,2,151,0,1751,6,12,39,3,1,1522,0,1,0,1,1,1,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,7.328437352895162
1,1,231,3,3234,1,6,31,15,1,3698,0,0,1,0,1,0,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,8.215817791832453
1,3,158,0,229,6,22,3,22,1,1134,1,0,0,0,0,0,1,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,7.034387929915503
0,3,297,2,82,1,18,1,11,1,1502,1,0,1,1,1,1,1,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,7.315218389752975
1,2,57,2,6220,6,7,1,6,0,3238,0,0,0,0,1,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,8.08301991917133
0,0,51,3,1127,6,24,14,15,1,2243,1,1,1,1,1,0,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,7.716015266642587
1,0,99,0,1378,3,18,42,24,1,1015,0,0,0,1,1,0,1,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,6.923628628138427
0,0,89,3,1874,1,20,23,0,0,2998,1,1,0,0,0,0,0,1,1,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,8.00603417874901
0,3,130,2,1162,4,2,5,1,2,1493,1,1,0,1,0,1,1,1,1,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.309212365692763
1,3,69,2,39,4,20,45,9,2,1813,0,0,1,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,7.503289630675082
0,1,153,0,1724,6,11,13,17,2,1695,1,0,0,1,0,1,1,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,7.4360278163518485
0,2,220,0,33,1,23,31,21,2,1657,0,0,0,0,1,1,1,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,7.4133673356952405
1,3,166,3,449,7,17,17,5,2,1970,0,1,1,1,0,0,0,1,1,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,7.58629630715272
